qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
ERR3_HUMAN/126-195	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
ERR3_PONAB/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q6Q6F5_DANRE/8-77	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q4RLV4_TETNG/105-174	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
A2VDJ2_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
ERR3_MOUSE/126-195	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q5UKY7_CHICK/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
ERR2_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
B6ZGU5_HUMAN/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q5R8S5_PONAB/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
D3YII9_LARCR/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q2T9T6_BOVIN/146-215	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
C0SQ93_HUMAN/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
C9JU32_HUMAN/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
A5HNC2_ORYLA/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
ERR3_RAT/126-195	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q4RR47_TETNG/102-171	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q2I6X4_FUNHE/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q5F0P8_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q5F0P7_HUMAN/101-170	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
D2HSD6_AILME/119-188	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
A4IIT9_XENTR/103-172	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
Q19N29_MICRS/89-158	8IFO:B	100	70	0	0	1	70	3	72	9.19e-49	150	70
D2D3P2_PIG/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.75e-48	149	70
ERR1_MOUSE/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.75e-48	149	70
ERR1_HUMAN/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.75e-48	149	70
Q569H8_HUMAN/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.75e-48	149	70
D2H4T5_AILME/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.75e-48	149	70
ERR1_CANFA/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.75e-48	149	70
ERR1_RAT/77-146	8CEF:K	100	70	0	0	1	70	4	73	4.75e-48	149	70
Q9GLC8_SHEEP/2-71	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
STF1_BOVIN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
D2HDG6_AILME/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
STF1_HUMAN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
Q6QGY2_HUMAN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
STF1_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
STF1_PIG/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
Q3U0G1_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
B6ZGU8_HUMAN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
Q9ER12_RAT/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
STF1_RAT/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
Q5T6F6_HUMAN/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
P97782_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
A2AQM0_MOUSE/11-80	2FF0:A	100	70	0	0	1	70	2	71	1.30e-50	156	70
D2GZP6_AILME/63-132	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
B6ZGU9_HUMAN/44-113	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
Q9GKL1_HORSE/38-107	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
A1YG80_PANPA/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
A1YF04_9PRIM/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
A2T752_PANTR/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
O60587_HUMAN/4-73	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
B4E2P3_HUMAN/12-81	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
Q9UEC0_HUMAN/84-153	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
NR5A2_CHICK/44-113	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
A6YSN7_MONDO/57-126	5L0M:A	100	70	0	0	1	70	2	71	1.54e-50	155	70
A2T6Q0_MACNE/62-85	2A66:A	100	24	0	0	1	24	1	24	2.48e-13	59.7	24
A2T6Q0_MACNE/62-85	5L0M:A	100	24	0	0	1	24	2	25	2.54e-13	59.7	24
A2T6Q0_MACNE/62-85	2FF0:A	100	24	0	0	1	24	2	25	2.92e-13	59.7	24
A2T6Q0_MACNE/62-85	8PKI:K	100	23	0	0	2	24	1	23	1.97e-12	57.4	24
Q9ER11_MOUSE/11-34	2A66:A	100	24	0	0	1	24	1	24	2.48e-13	59.7	24
Q9ER11_MOUSE/11-34	5L0M:A	100	24	0	0	1	24	2	25	2.54e-13	59.7	24
Q9ER11_MOUSE/11-34	2FF0:A	100	24	0	0	1	24	2	25	2.92e-13	59.7	24
Q9ER11_MOUSE/11-34	8PKI:K	100	23	0	0	2	24	1	23	1.97e-12	57.4	24
Q78DQ9_RANRU/11-34	2A66:A	100	24	0	0	1	24	1	24	2.48e-13	59.7	24
Q78DQ9_RANRU/11-34	5L0M:A	100	24	0	0	1	24	2	25	2.54e-13	59.7	24
Q78DQ9_RANRU/11-34	2FF0:A	100	24	0	0	1	24	2	25	2.92e-13	59.7	24
Q78DQ9_RANRU/11-34	8PKI:K	100	23	0	0	2	24	1	23	1.97e-12	57.4	24
A2D5S2_LAGLA/16-39	2A66:A	100	24	0	0	1	24	1	24	2.48e-13	59.7	24
A2D5S2_LAGLA/16-39	5L0M:A	100	24	0	0	1	24	2	25	2.54e-13	59.7	24
A2D5S2_LAGLA/16-39	2FF0:A	100	24	0	0	1	24	2	25	2.92e-13	59.7	24
A2D5S2_LAGLA/16-39	8PKI:K	100	23	0	0	2	24	1	23	1.97e-12	57.4	24
A2D699_MACMU/16-39	2A66:A	100	24	0	0	1	24	1	24	2.48e-13	59.7	24
A2D699_MACMU/16-39	5L0M:A	100	24	0	0	1	24	2	25	2.54e-13	59.7	24
A2D699_MACMU/16-39	2FF0:A	100	24	0	0	1	24	2	25	2.92e-13	59.7	24
A2D699_MACMU/16-39	8PKI:K	100	23	0	0	2	24	1	23	1.97e-12	57.4	24
Q9H3V4_HUMAN/11-34	2A66:A	100	24	0	0	1	24	1	24	2.48e-13	59.7	24
Q9H3V4_HUMAN/11-34	5L0M:A	100	24	0	0	1	24	2	25	2.54e-13	59.7	24
Q9H3V4_HUMAN/11-34	2FF0:A	100	24	0	0	1	24	2	25	2.92e-13	59.7	24
Q9H3V4_HUMAN/11-34	8PKI:K	100	23	0	0	2	24	1	23	1.97e-12	57.4	24
THB_HUMAN/105-176	2NLL:B	100	72	0	0	1	72	2	73	1.85e-53	163	72
THB_SHEEP/103-174	2NLL:B	100	72	0	0	1	72	2	73	1.85e-53	163	72
D2HYY1_AILME/120-191	2NLL:B	100	72	0	0	1	72	2	73	1.85e-53	163	72
THB_MOUSE/105-176	3M9E:E	100	72	0	0	1	72	1	72	2.54e-53	163	72
D3ZGG0_RAT/119-190	3M9E:E	100	72	0	0	1	72	1	72	2.54e-53	163	72
Q3UZT5_MOUSE/29-100	3M9E:E	100	72	0	0	1	72	1	72	2.54e-53	163	72
VDR_RAT/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
VDR_HUMAN/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
Q3U0J7_MOUSE/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
Q4FJV8_MOUSE/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
VDR_SAGOE/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
VDR_MOUSE/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
D2HE73_AILME/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
B6ZGT0_HUMAN/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
VDR_PIG/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
Q58II4_HORSE/18-87	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
Q5R8V3_PONAB/22-91	1KB6:B	100	70	0	0	1	70	2	71	4.40e-51	157	70
C0SUE4_9NEOP/159-193	4UMM:E	100	35	0	0	1	35	5	39	3.53e-22	82.4	35
C0SUF9_9NEOP/154-176	1R0O:B	100	23	0	0	1	23	2	24	6.37e-13	58.2	23
C0SUF9_9NEOP/154-176	1R0N:B	100	23	0	0	1	23	1	23	7.72e-13	58.2	23
C0SUF9_9NEOP/154-176	2HAN:B	100	23	0	0	1	23	5	27	7.91e-13	58.2	23
C0SUF9_9NEOP/154-176	4UMM:E	100	23	0	0	1	23	5	27	7.91e-13	58.2	23
C0SUG9_9NEOP/128-156	1R0O:B	100	29	0	0	1	29	2	30	2.77e-18	72.0	29
C0SUG9_9NEOP/128-156	1R0N:B	100	29	0	0	1	29	1	29	3.40e-18	72.0	29
C0SUG9_9NEOP/128-156	2HAN:B	100	29	0	0	1	29	5	33	3.49e-18	72.0	29
C0SUG9_9NEOP/128-156	4UMM:E	100	29	0	0	1	29	5	33	3.49e-18	72.0	29
C0SUC9_9NEOP/194-213	1R0O:B	100	20	0	0	1	20	2	21	1.22e-09	49.7	20
C0SUC9_9NEOP/194-213	1R0N:B	100	20	0	0	1	20	1	20	1.46e-09	49.7	20
C0SUC9_9NEOP/194-213	2HAN:B	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
C0SUC9_9NEOP/194-213	4UMM:E	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
C0SUF0_9NEOP/117-136	1R0O:B	100	20	0	0	1	20	2	21	1.22e-09	49.7	20
C0SUF0_9NEOP/117-136	1R0N:B	100	20	0	0	1	20	1	20	1.46e-09	49.7	20
C0SUF0_9NEOP/117-136	2HAN:B	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
C0SUF0_9NEOP/117-136	4UMM:E	100	20	0	0	1	20	5	24	1.49e-09	49.7	20
C0SUJ3_9NEOP/148-174	1R0O:B	100	27	0	0	1	27	2	28	1.20e-16	67.8	27
C0SUJ3_9NEOP/148-174	1R0N:B	100	27	0	0	1	27	1	27	1.47e-16	67.8	27
C0SUJ3_9NEOP/148-174	2HAN:B	100	27	0	0	1	27	5	31	1.51e-16	67.8	27
C0SUJ3_9NEOP/148-174	4UMM:E	100	27	0	0	1	27	5	31	1.51e-16	67.8	27
B2R7F1_HUMAN/125-194	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
Q3V1T8_MOUSE/136-205	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
B6ZGS9_HUMAN/125-194	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
Q8SPF5_RABIT/135-204	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
D3YTT2_MOUSE/122-191	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
NR1H4_HUMAN/135-204	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
Q6IPQ7_HUMAN/124-193	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
D2I052_AILME/135-204	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
Q7Z2W0_HUMAN/135-204	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
NR1H4_BOVIN/135-204	8HBM:B	100	70	0	0	1	70	2	71	2.23e-50	154	70
Q6IBU6_HUMAN/85-156	4NQA:I	100	72	0	0	1	72	11	82	3.31e-47	156	72
B6ZGS7_HUMAN/85-156	4NQA:I	100	72	0	0	1	72	11	82	3.31e-47	156	72
Q68CY8_HUMAN/85-156	4NQA:I	100	72	0	0	1	72	11	82	3.31e-47	156	72
NR1H2_HUMAN/85-156	4NQA:I	100	72	0	0	1	72	11	82	3.31e-47	156	72
D2H7T4_AILME/83-154	4NQA:I	100	72	0	0	1	72	11	82	3.31e-47	156	72
Q8MYA6_9NEOP/140-209	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
A8ASF7_BOMMO/123-192	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
A9UEF6_SPOLT/186-255	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
ECR_MANSE/145-214	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
ECR_BOMMO/205-274	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
B9UCQ4_HELAM/145-214	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
B0L963_PLUXY/138-207	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
O77240_CHOFU/111-180	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
Q8MWR0_TRINI/3-72	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
B1PHV7_SPOEX/186-255	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
A7UBN8_BOMMO/145-214	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
O77255_CHOFU/139-208	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
Q8MYA7_9NEOP/111-180	4UMM:E	100	70	0	0	1	70	5	74	5.81e-51	156	70
ECR_DROME/262-331	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
B3MJ68_DROAN/270-339	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
B4HBE0_DROPE/335-404	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
B4II38_DROSE/260-329	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
B5E1M6_DROPS/288-357	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
A4UZ51_DROME/233-302	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
B4QCR7_DROSI/260-329	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
Q28WY6_DROPS/40-109	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
B4MR44_DROWI/210-279	2HAN:B	100	70	0	0	1	70	5	74	1.67e-50	155	70
Q3UQA6_MOUSE/210-279	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q3UQA6_MOUSE/210-279	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_PANPA/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_PANPA/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_PONPY/567-636	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_PONPY/567-636	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_COLGU/566-635	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_COLGU/566-635	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
A8QZK5_9SAUR/455-524	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
A8QZK5_9SAUR/455-524	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
B7U2T7_9SAUR/530-599	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
B7U2T7_9SAUR/530-599	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q8NG42_HUMAN/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q8NG42_HUMAN/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_RAT/555-624	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_RAT/555-624	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q8NG45_HUMAN/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q8NG45_HUMAN/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q8BW69_MOUSE/330-399	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q8BW69_MOUSE/330-399	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_SHEEP/16-85	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_SHEEP/16-85	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_CHICK/419-488	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_CHICK/419-488	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_CEBAP/567-636	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_CEBAP/567-636	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_ATEPA/567-636	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_ATEPA/567-636	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_PITIR/567-636	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_PITIR/567-636	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q6TZ08_HUMAN/18-87	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q6TZ08_HUMAN/18-87	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
A6H6A5_MOUSE/558-627	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
A6H6A5_MOUSE/558-627	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_PANTR/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_PANTR/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
C4PD04_BOSIN/30-99	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
C4PD04_BOSIN/30-99	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
A2T7U2_PONPY/19-88	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
A2T7U2_PONPY/19-88	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_RABIT/566-635	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_RABIT/566-635	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_HUMAN/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_HUMAN/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
D0EWS6_PIG/566-635	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
D0EWS6_PIG/566-635	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_PAPAN/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_PAPAN/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_CERAE/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_CERAE/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_TRAOB/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_TRAOB/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q863K6_BOVIN/23-92	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q863K6_BOVIN/23-92	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_HYLLA/564-633	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_HYLLA/564-633	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q8BZ29_MOUSE/558-627	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q8BZ29_MOUSE/558-627	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q8TDS3_HUMAN/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q8TDS3_HUMAN/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_GORGO/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_GORGO/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q690N0_BOVIN/114-183	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q690N0_BOVIN/114-183	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_MACSY/567-636	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_MACSY/567-636	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
PRGR_CANFA/571-640	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
PRGR_CANFA/571-640	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q923G6_MESAU/21-90	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q923G6_MESAU/21-90	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
Q8NG43_HUMAN/565-634	2C7A:B	100	70	0	0	1	70	3	72	3.04e-51	157	70
Q8NG43_HUMAN/565-634	2C7A:A	100	70	0	0	1	70	3	72	3.13e-51	157	70
A1YFM4_SAGLB/1-37	2C7A:B	100	37	0	0	1	37	36	72	8.81e-24	86.3	37
A1YFM4_SAGLB/1-37	2C7A:A	100	37	0	0	1	37	36	72	9.06e-24	86.3	37
A2T787_PANTR/1-37	2C7A:B	100	37	0	0	1	37	36	72	8.81e-24	86.3	37
A2T787_PANTR/1-37	2C7A:A	100	37	0	0	1	37	36	72	9.06e-24	86.3	37
A2D506_ATEGE/1-37	2C7A:B	100	37	0	0	1	37	36	72	8.81e-24	86.3	37
A2D506_ATEGE/1-37	2C7A:A	100	37	0	0	1	37	36	72	9.06e-24	86.3	37
Q689Y8_COTJA/1-50	1R4I:A	100	50	0	0	1	50	23	72	2.03e-32	108	50
D2H5J3_AILME/15-84	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
D2H5J3_AILME/15-84	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_AOTNA/601-670	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_AOTNA/601-670	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
A3KN90_MOUSE/601-670	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
A3KN90_MOUSE/601-670	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
B0ZBF6_HUMAN/601-670	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
B0ZBF6_HUMAN/601-670	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_RAT/602-671	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_RAT/602-671	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
B0ZBF8_HUMAN/601-670	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
B0ZBF8_HUMAN/601-670	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_SAIBB/600-669	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_SAIBB/600-669	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
Q59GQ3_HUMAN/470-539	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
Q59GQ3_HUMAN/470-539	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
D3Z473_MOUSE/601-670	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
D3Z473_MOUSE/601-670	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
Q6XLI9_CALJA/600-669	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
Q6XLI9_CALJA/600-669	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_SAISC/600-669	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_SAISC/600-669	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
B0ZBF5_HUMAN/601-670	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
B0ZBF5_HUMAN/601-670	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_HUMAN/601-670	4TNT:A	100	70	0	0	1	70	2	71	2.63e-51	157	70
MCR_HUMAN/601-670	4TNT:B	100	70	0	0	1	70	2	71	2.63e-51	157	70
Q8JHA4_CHICK/1-41	7PRW:A	100	41	0	0	1	41	34	74	3.38e-24	94.0	41
GCR_CALJA/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
GCR_XENLA/418-487	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
B6ZGU6_HUMAN/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
A1YEY6_9PRIM/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
GCR_PIG/424-493	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q28E31_XENTR/420-489	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q3HUQ5_BOVIN/173-242	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
B7Z7I2_HUMAN/22-91	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
GCR_AOTNA/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q06VW2_MOUSE/434-503	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q3U2M7_MOUSE/426-495	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
GCR_HUMAN/419-488	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
GCR_RAT/438-507	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q865Y6_BOVIN/225-294	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
A0ZXF9_HUMAN/393-462	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
Q3U126_MOUSE/426-495	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
B0LSR5_SHEEP/423-492	7PRW:A	100	70	0	0	1	70	5	74	1.89e-47	156	70
